Deck size,Moves,Variant,Winner
48,136,0,1
48,362,0,0
48,1440,0,0
48,388,0,0
48,178,0,1
48,172,0,0
48,158,0,1
48,150,0,1
48,190,0,1
48,172,0,0
48,596,0,0
48,378,0,0
48,332,0,1
48,198,0,1
48,204,0,1
48,50,0,0
48,194,0,0
48,92,0,0
48,1002,0,0
48,94,0,0
48,118,0,0
48,102,0,1
48,196,0,1
48,884,0,0
48,196,0,1
48,188,0,1
48,782,0,0
48,90,0,0
48,206,0,0
48,212,0,0
48,294,0,0
48,1056,0,1
48,240,0,0
48,78,0,1
48,130,0,0
48,60,0,0
48,160,0,1
48,272,0,1
48,246,0,0
48,116,0,0
48,60,0,1
48,134,0,0
48,202,0,0
48,68,0,0
48,444,0,1
48,396,0,1
48,262,0,1
48,178,0,0
48,352,0,0
48,98,0,1
48,78,0,1
48,98,0,1
48,232,0,0
48,156,0,0
48,162,0,0
48,1228,0,0
48,172,0,1
48,158,0,0
48,84,0,0
48,42,0,1
48,452,0,1
48,86,0,1
48,74,0,1
48,564,0,1
48,136,0,1
48,94,0,1
48,562,0,0
48,322,0,0
48,764,0,0
48,142,0,0
48,130,0,0
48,76,0,0
48,180,0,1
48,136,0,1
48,66,0,1
48,368,0,0
48,326,0,0
48,292,0,0
48,448,0,0
48,294,0,0
48,234,0,0
48,366,0,1
48,148,0,0
48,514,0,1
48,364,0,0
48,196,0,0
48,348,0,1
48,196,0,0
48,390,0,1
48,372,0,1
48,176,0,0
48,336,0,0
48,380,0,1
48,224,0,1
48,168,0,0
48,560,0,0
48,158,0,0
48,266,0,0
48,246,0,0
48,114,0,1
48,470,0,0
48,182,0,0
48,144,0,0
48,152,0,1
48,292,0,0
48,686,0,1
48,456,0,1
48,638,0,1
48,434,0,0
48,186,0,1
48,114,0,0
48,56,0,0
48,614,0,1
48,236,0,1
48,522,0,1
48,238,0,0
48,456,0,1
48,30,0,1
48,88,0,0
48,400,0,1
48,252,0,0
48,134,0,0
48,110,0,0
48,342,0,0
48,110,0,1
48,98,0,1
48,682,0,0
48,62,0,1
48,72,0,1
48,86,0,1
48,56,0,1
48,78,0,1
48,416,0,0
48,442,0,0
48,124,0,1
48,54,0,1
48,440,0,1
48,88,0,0
48,98,0,1
48,94,0,1
48,480,0,0
48,148,0,1
48,182,0,0
48,102,0,1
48,466,0,1
48,162,0,1
48,296,0,1
48,576,0,1
48,336,0,0
48,590,0,0
48,186,0,1
48,112,0,0
48,86,0,1
48,562,0,1
48,124,0,1
48,204,0,0
48,218,0,1
48,488,0,1
48,224,0,1
48,132,0,1
48,1190,0,0
48,276,0,1
48,148,0,0
48,294,0,1
48,372,0,0
48,170,0,0
48,646,0,0
48,86,0,0
48,86,0,0
48,310,0,0
48,334,0,1
48,138,0,0
48,480,0,1
48,160,0,1
48,112,0,1
48,488,0,0
48,248,0,0
48,132,0,1
48,512,0,0
48,486,0,0
48,448,0,0
48,84,0,0
48,244,0,1
48,218,0,1
48,274,0,1
48,40,0,0
48,388,0,0
48,154,0,1
48,194,0,0
48,60,0,1
48,78,0,1
48,110,0,0
48,184,0,1
48,810,0,0
48,86,0,0
48,272,0,1
48,148,0,0
48,228,0,1
48,196,0,0
48,50,0,1
48,90,0,1
48,192,0,0
48,448,0,0
48,160,0,1
48,400,0,1
48,164,0,0
48,584,0,0
48,174,0,1
48,324,0,1
48,122,0,1
48,46,0,0
48,144,0,0
48,200,0,1
48,116,0,0
48,464,0,0
48,234,0,1
48,166,0,1
48,132,0,0
48,230,0,1
48,348,0,0
48,424,0,0
48,126,0,1
48,96,0,1
48,70,0,1
48,1224,0,1
48,668,0,0
48,286,0,0
48,182,0,1
48,856,0,0
48,116,0,1
48,154,0,0
48,368,0,0
48,104,0,0
48,184,0,1
48,232,0,1
48,164,0,1
48,322,0,0
48,244,0,1
48,166,0,0
48,342,0,1
48,338,0,1
48,172,0,0
48,154,0,1
48,148,0,1
48,754,0,1
48,130,0,0
48,274,0,0
48,232,0,0
48,246,0,1
48,200,0,0
48,1056,0,0
48,390,0,0
48,148,0,0
48,418,0,1
48,214,0,1
48,244,0,0
48,222,0,0
48,326,0,1
48,134,0,1
48,240,0,1
48,502,0,0
48,90,0,0
48,1116,0,1
48,200,0,0
48,270,0,1
48,78,0,1
48,546,0,0
48,446,0,0
48,156,0,1
48,210,0,0
48,432,0,1
48,256,0,1
48,116,0,1
48,236,0,1
48,98,0,1
48,126,0,1
48,204,0,1
48,248,0,1
48,144,0,0
48,180,0,1
48,1044,0,0
48,54,0,1
48,200,0,0
48,88,0,0
48,438,0,1
48,494,0,1
48,286,0,0
48,136,0,1
48,126,0,1
48,120,0,1
48,500,0,1
48,134,0,0
48,190,0,1
48,306,0,0
48,270,0,1
48,208,0,0
48,230,0,1
48,386,0,1
48,78,0,1
48,110,0,1
48,370,0,1
48,184,0,0
48,112,0,1
48,232,0,0
48,302,0,1
48,364,0,1
48,104,0,0
48,410,0,1
48,358,0,0
48,86,0,1
48,82,0,1
48,272,0,1
48,120,0,1
48,212,0,1
48,296,0,0
48,60,0,0
48,336,0,0
48,184,0,1
48,82,0,0
48,150,0,1
48,922,0,1
48,276,0,0
48,410,0,1
48,70,0,0
48,120,0,0
48,70,0,1
48,146,0,1
48,120,0,1
48,128,0,1
48,138,0,1
48,280,0,0
48,132,0,1
48,106,0,1
48,494,0,1
48,256,0,0
48,152,0,0
48,350,0,0
48,84,0,1
48,182,0,0
48,222,0,1
48,96,0,0
48,86,0,0
48,160,0,1
48,278,0,0
48,706,0,0
48,212,0,1
48,144,0,0
48,116,0,1
48,148,0,0
48,350,0,0
48,1200,0,1
48,142,0,1
48,118,0,0
48,108,0,0
48,274,0,0
48,182,0,1
48,94,0,0
48,670,0,0
48,202,0,1
48,196,0,0
48,652,0,0
48,208,0,0
48,126,0,0
48,370,0,1
48,76,0,0
48,212,0,0
48,154,0,0
48,248,0,1
48,154,0,1
48,72,0,0
48,132,0,1
48,94,0,1
48,318,0,0
48,396,0,1
48,90,0,0
48,218,0,0
48,112,0,1
48,120,0,0
48,536,0,0
48,430,0,1
48,106,0,1
48,300,0,0
48,88,0,0
48,398,0,0
48,506,0,1
48,246,0,0
48,382,0,1
48,594,0,1
48,102,0,0
48,204,0,0
48,170,0,1
48,224,0,1
48,364,0,0
48,370,0,1
48,212,0,0
48,228,0,0
48,128,0,1
48,324,0,0
48,264,0,0
48,622,0,1
48,298,0,1
48,138,0,1
48,504,0,0
48,88,0,1
48,118,0,1
48,120,0,0
48,92,0,1
48,112,0,1
48,378,0,0
48,108,0,0
48,368,0,1
48,94,0,1
48,100,0,0
48,220,0,0
48,296,0,1
48,296,0,1
48,186,0,1
48,140,0,1
48,202,0,0
48,130,0,0
48,212,0,0
48,318,0,0
48,466,0,1
48,148,0,1
48,386,0,1
48,82,0,1
48,742,0,1
48,554,0,1
48,816,0,1
48,154,0,0
48,234,0,0
48,94,0,0
48,258,0,0
48,78,0,0
48,1022,0,1
48,424,0,1
48,162,0,0
48,136,0,1
48,108,0,0
48,100,0,1
48,180,0,0
48,1316,0,1
48,260,0,1
48,164,0,1
48,794,0,0
48,208,0,0
48,172,0,1
48,188,0,1
48,538,0,0
48,314,0,0
48,158,0,0
48,114,0,0
48,188,0,0
48,486,0,1
48,32,0,0
48,280,0,1
48,96,0,1
48,246,0,1
48,376,0,0
48,192,0,1
48,268,0,0
48,128,0,0
48,126,0,0
48,784,0,0
48,188,0,1
48,188,0,0
48,256,0,0
48,172,0,1
48,142,0,1
48,68,0,1
48,778,0,0
48,158,0,1
48,108,0,1
48,914,0,1
48,534,0,1
48,508,0,1
48,194,0,1
48,118,0,0
48,272,0,0
48,290,0,0
48,98,0,1
48,220,0,0
48,180,0,1
48,298,0,1
48,132,0,1
48,700,0,1
48,280,0,0
48,294,0,1
48,490,0,0
48,800,0,1
48,398,0,0
48,678,0,1
48,414,0,0
48,576,0,0
48,282,0,1
48,70,0,0
48,46,0,0
48,110,0,0
48,184,0,0
48,370,0,0
48,78,0,0
48,206,0,0
48,762,0,0
48,922,0,1
48,126,0,1
48,310,0,1
48,92,0,0
48,416,0,0
48,156,0,1
48,348,0,0
48,66,0,1
48,442,0,0
48,326,0,0
48,554,0,1
48,664,0,1
48,372,0,1
48,378,0,0
48,72,0,0
48,92,0,1
48,166,0,1
48,316,0,0
48,158,0,0
48,1026,0,0
48,118,0,1
48,200,0,1
48,126,0,1
48,170,0,0
48,310,0,0
48,78,0,0
48,82,0,0
48,254,0,0
48,88,0,0
48,90,0,0
48,930,0,1
48,280,0,1
48,160,0,1
48,390,0,0
48,404,0,0
48,396,0,1
48,88,0,0
48,156,0,1
48,932,0,1
48,354,0,1
48,824,0,0
48,166,0,1
48,512,0,1
48,618,0,0
48,704,0,0
48,262,0,1
48,256,0,1
48,52,0,1
48,136,0,1
48,134,0,1
48,230,0,0
48,570,0,0
48,90,0,0
48,60,0,0
48,518,0,1
48,214,0,0
48,332,0,0
48,438,0,1
48,324,0,1
48,118,0,0
48,464,0,0
48,594,0,0
48,306,0,0
48,536,0,1
48,458,0,0
48,208,0,0
48,536,0,1
48,694,0,1
48,236,0,1
48,86,0,1
48,332,0,1
48,276,0,0
48,316,0,1
48,206,0,0
48,494,0,1
48,118,0,0
48,158,0,0
48,194,0,0
48,82,0,1
48,488,0,0
48,194,0,0
48,120,0,1
48,344,0,1
48,112,0,0
48,714,0,1
48,130,0,0
48,144,0,1
48,206,0,0
48,64,0,1
48,84,0,1
48,354,0,1
48,218,0,0
48,148,0,1
48,246,0,1
48,348,0,1
48,248,0,1
48,86,0,0
48,302,0,0
48,266,0,1
48,96,0,0
48,378,0,0
48,168,0,1
48,172,0,0
48,72,0,0
48,220,0,1
48,348,0,1
48,386,0,1
48,84,0,1
48,316,0,1
48,78,0,0
48,136,0,0
48,124,0,1
48,400,0,1
48,328,0,1
48,304,0,1
48,256,0,1
48,300,0,0
48,310,0,0
48,130,0,0
48,518,0,0
48,158,0,0
48,210,0,0
48,350,0,1
48,500,0,1
48,136,0,0
48,344,0,0
48,366,0,1
48,434,0,1
48,394,0,0
48,98,0,1
48,158,0,0
48,300,0,0
48,122,0,0
48,1528,0,1
48,92,0,1
48,78,0,0
48,372,0,1
48,600,0,1
48,770,0,0
48,74,0,0
48,188,0,0
48,290,0,1
48,106,0,1
48,256,0,0
48,86,0,0
48,80,0,1
48,518,0,1
48,110,0,1
48,298,0,1
48,210,0,1
48,356,0,0
48,104,0,0
48,488,0,1
48,164,0,0
48,288,0,0
48,778,0,1
48,250,0,0
48,338,0,1
48,190,0,1
48,500,0,0
48,80,0,1
48,54,0,0
48,76,0,0
48,210,0,1
48,134,0,0
48,454,0,1
48,144,0,1
48,198,0,0
48,834,0,1
48,66,0,0
48,146,0,0
48,682,0,0
48,276,0,1
48,770,0,0
48,42,0,0
48,492,0,0
48,198,0,1
48,620,0,1
48,102,0,1
48,170,0,1
48,226,0,1
48,302,0,0
48,486,0,0
48,484,0,0
48,180,0,0
48,344,0,0
48,292,0,1
48,144,0,1
48,252,0,0
48,134,0,1
48,218,0,1
48,472,0,0
48,508,0,1
48,64,0,0
48,476,0,0
48,212,0,1
48,110,0,0
48,372,0,0
48,300,0,0
48,234,0,1
48,136,0,0
48,96,0,0
48,684,0,1
48,288,0,1
48,208,0,1
48,288,0,1
48,596,0,1
48,568,0,1
48,308,0,0
48,80,0,1
48,796,0,1
48,116,0,1
48,600,0,1
48,318,0,0
48,372,0,0
48,114,0,1
48,636,0,0
48,528,0,0
48,332,0,0
48,460,0,0
48,112,0,1
48,268,0,0
48,236,0,1
48,842,0,0
48,272,0,1
48,748,0,0
48,156,0,0
48,344,0,0
48,534,0,0
48,430,0,1
48,68,0,1
48,280,0,1
48,72,0,1
48,184,0,1
48,182,0,1
48,116,0,0
48,90,0,0
48,1046,0,1
48,332,0,1
48,208,0,1
48,194,0,1
48,712,0,1
48,272,0,1
48,124,0,0
48,98,0,0
48,314,0,0
48,112,0,0
48,140,0,1
48,368,0,1
48,278,0,1
48,114,0,0
48,168,0,0
48,996,0,1
48,152,0,1
48,162,0,0
48,166,0,1
48,134,0,0
48,312,0,0
48,156,0,1
48,162,0,1
48,362,0,1
48,88,0,1
48,124,0,0
48,138,0,0
48,762,0,0
48,186,0,1
48,106,0,0
48,136,0,1
48,114,0,0
48,382,0,0
48,922,0,0
48,484,0,0
48,996,0,1
48,192,0,0
48,138,0,0
48,146,0,0
48,514,0,1
48,282,0,1
48,64,0,1
48,314,0,0
48,640,0,1
48,264,0,1
48,132,0,0
48,282,0,1
48,100,0,1
48,280,0,1
48,250,0,0
48,122,0,1
48,304,0,1
48,126,0,0
48,104,0,1
48,114,0,1
48,422,0,1
48,156,0,1
48,364,0,1
48,316,0,0
48,216,0,1
48,346,0,0
48,372,0,1
48,380,0,0
48,102,0,1
48,312,0,1
48,96,0,0
48,278,0,1
48,144,0,1
48,238,0,1
48,174,0,0
48,152,0,1
48,306,0,0
48,700,0,0
48,236,0,0
48,66,0,0
48,512,0,1
48,370,0,1
48,268,0,0
48,784,0,1
48,474,0,0
48,286,0,1
48,174,0,1
48,268,0,1
48,80,0,0
48,488,0,1
48,332,0,1
48,222,0,1
48,178,0,1
48,162,0,1
48,58,0,1
48,174,0,1
48,734,0,0
48,82,0,0
48,386,0,0
48,1480,0,0
48,554,0,0
48,142,0,1
48,122,0,1
48,206,0,1
48,86,0,0
48,286,0,0
48,316,0,0
48,352,0,0
48,214,0,0
48,90,0,1
48,58,0,1
48,218,0,0
48,164,0,0
48,174,0,1
48,392,0,1
48,152,0,1
48,182,0,0
48,42,0,0
48,424,0,0
48,300,0,1
48,356,0,0
48,202,0,0
48,286,0,1
48,204,0,1
48,1630,0,0
48,550,0,1
48,210,0,0
48,526,0,0
48,510,0,1
48,384,0,0
48,172,0,1
48,266,0,0
48,270,0,0
48,268,0,1
48,330,0,0
48,724,0,1
48,162,0,0
48,334,0,1
48,104,0,1
48,490,0,0
48,106,0,1
48,118,0,1
48,768,0,0
48,344,0,1
48,370,0,0
48,94,0,1
48,1074,0,1
48,88,0,1
48,396,0,0
48,116,0,1
48,266,0,1
48,120,0,1
48,262,0,1
48,198,0,1
48,188,0,1
48,94,0,1
48,222,0,0
48,166,0,1
48,82,0,1
48,84,0,1
48,308,0,1
48,552,0,1
