Deck size,Moves,Variant,Winner
44,178,0,1
44,320,0,1
44,114,0,1
44,262,0,0
44,228,0,0
44,500,0,0
44,308,0,1
44,322,0,1
44,138,0,0
44,108,0,1
44,100,0,0
44,448,0,0
44,194,0,0
44,250,0,0
44,518,0,0
44,412,0,0
44,246,0,1
44,328,0,1
44,376,0,1
44,360,0,1
44,332,0,0
44,188,0,0
44,274,0,1
44,160,0,0
44,176,0,1
44,488,0,0
44,70,0,0
44,168,0,1
44,170,0,1
44,98,0,0
44,182,0,0
44,98,0,1
44,182,0,1
44,100,0,0
44,80,0,0
44,246,0,1
44,290,0,0
44,370,0,0
44,150,0,1
44,136,0,1
44,104,0,1
44,308,0,0
44,286,0,1
44,86,0,0
44,170,0,0
44,40,0,1
44,140,0,1
44,588,0,1
44,308,0,0
44,158,0,0
44,56,0,1
44,394,0,0
44,56,0,0
44,164,0,1
44,72,0,0
44,662,0,0
44,198,0,0
44,422,0,1
44,104,0,1
44,28,0,1
44,90,0,1
44,186,0,0
44,158,0,0
44,80,0,0
44,116,0,0
44,88,0,0
44,146,0,1
44,352,0,0
44,106,0,1
44,494,0,1
44,112,0,0
44,122,0,1
44,166,0,1
44,166,0,1
44,282,0,1
44,310,0,1
44,238,0,1
44,208,0,0
44,98,0,0
44,64,0,0
44,48,0,0
44,82,0,1
44,40,0,1
44,338,0,1
44,452,0,0
44,558,0,1
44,210,0,1
44,44,0,1
44,436,0,1
44,148,0,0
44,370,0,1
44,186,0,0
44,174,0,0
44,124,0,1
44,96,0,1
44,308,0,1
44,328,0,0
44,220,0,1
44,164,0,0
44,130,0,1
44,446,0,0
44,192,0,1
44,222,0,1
44,100,0,1
44,198,0,1
44,270,0,1
44,92,0,0
44,80,0,0
44,456,0,1
44,260,0,0
44,64,0,0
44,136,0,1
44,96,0,1
44,64,0,1
44,232,0,0
44,396,0,1
44,194,0,0
44,112,0,1
44,752,0,0
44,70,0,1
44,156,0,0
44,76,0,1
44,270,0,0
44,192,0,0
44,174,0,0
44,152,0,1
44,218,0,1
44,142,0,0
44,80,0,1
44,370,0,0
44,704,0,0
44,120,0,1
44,98,0,0
44,48,0,1
44,174,0,0
44,126,0,0
44,146,0,0
44,108,0,0
44,126,0,0
44,132,0,0
44,66,0,0
44,114,0,1
44,464,0,0
44,348,0,1
44,116,0,1
44,198,0,1
44,162,0,0
44,432,0,0
44,182,0,0
44,176,0,0
44,182,0,0
44,114,0,1
44,88,0,0
44,172,0,1
44,376,0,0
44,114,0,0
44,352,0,1
44,208,0,1
44,218,0,0
44,80,0,1
44,126,0,0
44,116,0,1
44,902,0,0
44,108,0,1
44,142,0,1
44,450,0,0
44,386,0,1
44,142,0,0
44,260,0,0
44,86,0,1
44,200,0,0
44,166,0,1
44,74,0,0
44,126,0,0
44,88,0,1
44,92,0,1
44,96,0,1
44,90,0,0
44,50,0,0
44,168,0,0
44,180,0,0
44,330,0,0
44,200,0,1
44,256,0,0
44,334,0,0
44,108,0,1
44,182,0,0
44,116,0,0
44,264,0,1
44,142,0,0
44,216,0,0
44,242,0,1
44,546,0,0
44,134,0,0
44,548,0,1
44,164,0,0
44,318,0,1
44,310,0,1
44,80,0,1
44,286,0,1
44,330,0,0
44,662,0,0
44,450,0,0
44,146,0,1
44,184,0,1
44,250,0,1
44,134,0,1
44,446,0,0
44,58,0,0
44,106,0,0
44,264,0,0
44,142,0,0
44,210,0,1
44,172,0,0
44,100,0,0
44,108,0,0
44,262,0,0
44,1314,0,0
44,54,0,1
44,142,0,1
44,366,0,0
44,486,0,0
44,218,0,0
44,66,0,0
44,46,0,0
44,108,0,1
44,522,0,1
44,100,0,0
44,66,0,0
44,132,0,0
44,166,0,0
44,358,0,0
44,54,0,1
44,104,0,1
44,106,0,1
44,64,0,1
44,330,0,1
44,132,0,0
44,500,0,0
44,728,0,1
44,134,0,0
44,170,0,0
44,58,0,1
44,64,0,1
44,626,0,1
44,442,0,0
44,142,0,1
44,238,0,0
44,280,0,1
44,42,0,0
44,84,0,0
44,84,0,1
44,772,0,0
44,394,0,0
44,132,0,0
44,268,0,1
44,72,0,0
44,50,0,0
44,84,0,0
44,466,0,1
44,438,0,1
44,92,0,1
44,248,0,0
44,68,0,1
44,220,0,0
44,88,0,1
44,406,0,0
44,514,0,0
44,188,0,1
44,68,0,0
44,80,0,1
44,470,0,1
44,182,0,1
44,142,0,1
44,390,0,1
44,188,0,1
44,476,0,0
44,176,0,0
44,122,0,0
44,86,0,0
44,90,0,0
44,112,0,1
44,200,0,1
44,140,0,0
44,220,0,1
44,304,0,0
44,170,0,1
44,80,0,1
44,82,0,1
44,120,0,1
44,886,0,1
44,370,0,1
44,140,0,1
44,262,0,0
44,216,0,0
44,256,0,1
44,104,0,1
44,68,0,0
44,64,0,0
44,262,0,0
44,136,0,0
44,100,0,1
44,156,0,1
44,216,0,0
44,216,0,1
44,280,0,0
44,70,0,0
44,354,0,1
44,396,0,1
44,408,0,1
44,516,0,1
44,376,0,0
44,646,0,1
44,476,0,0
44,236,0,1
44,48,0,1
44,144,0,1
44,120,0,0
44,106,0,0
44,38,0,0
44,70,0,1
44,420,0,1
44,82,0,0
44,296,0,1
44,156,0,1
44,144,0,0
44,220,0,1
44,172,0,1
44,98,0,1
44,234,0,0
44,606,0,0
44,104,0,1
44,868,0,0
44,68,0,1
44,320,0,1
44,62,0,1
44,36,0,0
44,366,0,1
44,56,0,1
44,152,0,0
44,582,0,1
44,392,0,0
44,498,0,0
44,86,0,1
44,102,0,1
44,206,0,0
44,58,0,1
44,62,0,1
44,394,0,0
44,160,0,0
44,174,0,0
44,318,0,0
44,142,0,1
44,722,0,1
44,142,0,1
44,104,0,0
44,384,0,1
44,360,0,1
44,46,0,1
44,98,0,1
44,108,0,1
44,214,0,0
44,146,0,0
44,106,0,1
44,344,0,0
44,388,0,1
44,288,0,0
44,186,0,1
44,486,0,0
44,60,0,0
44,1088,0,1
44,236,0,1
44,304,0,1
44,130,0,0
44,160,0,1
44,116,0,0
44,140,0,0
44,218,0,1
44,816,0,1
44,80,0,0
44,546,0,1
44,518,0,0
44,70,0,0
44,216,0,0
44,146,0,1
44,472,0,1
44,132,0,0
44,104,0,1
44,124,0,1
44,346,0,0
44,46,0,1
44,202,0,1
44,706,0,0
44,508,0,0
44,236,0,1
44,606,0,1
44,212,0,0
44,94,0,1
44,134,0,0
44,46,0,1
44,60,0,0
44,138,0,1
44,316,0,1
44,52,0,1
44,588,0,1
44,722,0,0
44,50,0,1
44,98,0,1
44,110,0,0
44,216,0,0
44,242,0,0
