Deck size,Moves,Variant,Winner
52,690,0,1
52,510,0,1
52,152,0,0
52,538,0,1
52,150,0,1
52,792,0,1
52,188,0,0
52,108,0,1
52,446,0,0
52,98,0,0
52,224,0,1
52,262,0,0
52,114,0,1
52,676,0,1
52,756,0,1
52,724,0,1
52,896,0,1
52,482,0,1
52,498,0,0
52,514,0,0
52,154,0,1
52,186,0,1
52,312,0,0
52,150,0,0
52,100,0,1
52,174,0,0
52,104,0,1
52,3338,0,0
52,430,0,1
52,824,0,0
52,524,0,1
52,390,0,1
52,202,0,1
52,530,0,0
52,420,0,1
52,230,0,1
52,462,0,1
52,1416,0,0
52,344,0,1
52,160,0,0
52,144,0,0
52,466,0,1
52,122,0,0
52,326,0,0
52,604,0,1
52,154,0,1
52,172,0,0
52,542,0,0
52,314,0,1
52,140,0,0
52,560,0,1
52,184,0,0
52,190,0,1
52,776,0,0
52,90,0,1
52,214,0,0
52,592,0,1
52,260,0,1
52,388,0,0
52,198,0,0
52,62,0,0
52,472,0,0
52,190,0,1
52,422,0,1
52,84,0,0
52,166,0,0
52,200,0,1
52,194,0,1
52,258,0,0
52,366,0,0
52,250,0,1
52,190,0,0
52,54,0,0
52,146,0,0
52,576,0,1
52,410,0,0
52,86,0,0
52,594,0,1
52,110,0,1
52,832,0,1
52,80,0,1
52,282,0,0
52,294,0,1
52,354,0,1
52,294,0,1
52,156,0,1
52,582,0,0
52,306,0,0
52,1132,0,1
52,450,0,0
52,306,0,0
52,110,0,1
52,88,0,1
52,1578,0,1
52,564,0,1
52,1016,0,1
52,222,0,0
52,450,0,1
52,366,0,1
52,150,0,1
52,78,0,1
52,494,0,0
52,152,0,0
52,144,0,0
52,372,0,1
52,434,0,1
52,68,0,0
52,294,0,1
52,354,0,1
52,118,0,1
52,186,0,1
52,148,0,0
52,736,0,1
52,362,0,1
52,410,0,1
52,368,0,1
52,748,0,0
52,742,0,0
52,208,0,1
52,470,0,0
52,308,0,0
52,1188,0,1
52,90,0,0
52,92,0,1
52,186,0,0
52,328,0,0
52,186,0,1
52,258,0,1
52,336,0,0
52,200,0,0
52,114,0,0
52,1272,0,1
52,1068,0,0
52,194,0,0
52,156,0,0
52,108,0,0
52,224,0,1
52,230,0,0
52,326,0,1
52,190,0,1
52,408,0,1
52,252,0,1
52,220,0,0
52,260,0,1
52,118,0,1
52,386,0,0
52,220,0,1
52,150,0,0
52,52,0,1
52,308,0,1
52,262,0,1
52,144,0,1
52,626,0,1
52,114,0,0
52,48,0,0
52,306,0,0
52,234,0,0
52,286,0,0
52,348,0,0
52,552,0,0
52,142,0,0
52,100,0,1
52,298,0,0
52,116,0,0
52,198,0,1
52,128,0,1
52,234,0,0
52,294,0,0
52,450,0,0
52,412,0,1
52,570,0,1
52,340,0,1
52,66,0,0
52,242,0,0
52,298,0,0
52,124,0,1
52,258,0,1
52,232,0,0
52,128,0,1
52,266,0,1
52,576,0,1
52,142,0,0
52,592,0,1
52,294,0,1
52,224,0,1
52,358,0,1
52,340,0,1
52,84,0,1
52,84,0,1
52,174,0,0
52,74,0,0
52,418,0,1
52,1444,0,1
52,92,0,1
52,74,0,0
52,258,0,1
52,768,0,1
52,100,0,0
52,360,0,0
52,442,0,0
52,44,0,0
52,134,0,0
52,916,0,1
52,264,0,1
52,74,0,0
52,56,0,0
52,846,0,0
52,976,0,1
52,122,0,0
52,112,0,0
52,196,0,0
52,312,0,1
52,964,0,0
52,260,0,1
52,342,0,0
52,454,0,0
52,552,0,0
52,90,0,0
52,280,0,1
52,172,0,1
52,82,0,1
52,268,0,1
52,734,0,0
52,72,0,0
52,162,0,1
52,452,0,0
52,256,0,1
52,350,0,0
52,1424,0,1
52,356,0,1
52,322,0,0
52,458,0,0
52,212,0,0
52,910,0,0
